,COUNTRY_ID,variable,value
4157,ZWE,2011,0.478
4158,AFG,2012,0.48200000000000004
4159,ALB,2012,0.767
4160,DZA,2012,0.74
4161,,2012,0.8490000000000001
4162,AGO,2012,0.5429999999999999
4163,ATG,2012,0.765
4164,ARG,2012,0.818
4165,,2012,0.737
4166,AUS,2012,0.929
4167,AUT,2012,0.899
4168,,2012,0.745
4169,BHS,2012,0.807
4170,,2012,0.8
4171,BGD,2012,0.5670000000000001
4172,BRB,2012,0.795
4173,,2012,0.8029999999999999
4174,BEL,2012,0.905
4175,BLZ,2012,0.706
4176,BEN,2012,0.489
4177,BTN,2012,0.585
4178,BOL,2012,0.662
4179,BIH,2012,0.7390000000000001
4180,,2012,0.6829999999999999
4181,BRA,2012,0.736
4182,BRN,2012,0.852
4183,BGR,2012,0.7859999999999999
4184,BFA,2012,0.39399999999999996
4185,,2012,0.408
4186,,2012,0.636
4187,KHM,2012,0.5529999999999999
4188,CMR,2012,0.526
4189,CAN,2012,0.9079999999999999
4190,CAF,2012,0.365
4191,,2012,0.391
4192,,2012,0.8190000000000001
4193,CHN,2012,0.722
4194,COL,2012,0.725
4195,COM,2012,0.493
4196,COG,2012,0.573
4197,COG,2012,0.42
4198,CRI,2012,0.772
4199,HRV,2012,0.816
4200,CUB,2012,0.767
4201,,2012,0.852
4202,,2012,0.865
4203,CIV,2012,0.45399999999999996
4204,,2012,0.924
4205,DJI,2012,0.45899999999999996
4206,DMA,2012,0.721
4207,DOM,2012,0.71
4208,,2012,0.726
4209,,2012,0.675
4210,SLV,2012,0.67
4211,GIN,2012,0.589
4212,,2012,0.42200000000000004
4213,,2012,0.8590000000000001
4214,,2012,0.561
4215,,2012,0.43
4216,FJI,2012,0.7190000000000001
4217,,2012,0.9079999999999999
4218,FRA,2012,0.8859999999999999
4219,GAB,2012,0.6779999999999999
4220,GMB,2012,0.445
4221,GEO,2012,0.75
4222,DEU,2012,0.9279999999999999
4223,GHA,2012,0.57
4224,GRC,2012,0.8540000000000001
4225,GRD,2012,0.7490000000000001
4226,GTM,2012,0.613
4227,GIN,2012,0.428
4228,GIN,2012,0.43700000000000006
4229,GUY,2012,0.642
4230,HTI,2012,0.48100000000000004
4231,HND,2012,0.597
4232,HKG,2012,0.9109999999999999
4233,,2012,0.83
4234,,2012,0.909
4235,IND,2012,0.6
4236,IDN,2012,0.675
4237,,2012,0.7809999999999999
4238,,2012,0.659
4239,,2012,0.902
4240,ISR,2012,0.893
4241,ITA,2012,0.8740000000000001
4242,JAM,2012,0.721
4243,JPN,2012,0.895
4244,,2012,0.726
4245,,2012,0.7809999999999999
4246,KEN,2012,0.5589999999999999
4247,KIR,2012,0.598
4248,,2012,0.89
4249,,2012,0.7959999999999999
4250,,2012,0.649
4251,LAO,2012,0.569
4252,,2012,0.8240000000000001
4253,LBN,2012,0.7509999999999999
4254,,2012,0.505
4255,LBR,2012,0.42
4256,,2012,0.741
4257,,2012,0.9129999999999999
4258,,2012,0.831
4259,,2012,0.892
4260,MDG,2012,0.507
4261,,2012,0.455
4262,MYS,2012,0.7809999999999999
4263,MDV,2012,0.688
4264,,2012,0.408
4265,MLT,2012,0.8490000000000001
4266,MHL,2012,
4267,,2012,0.499
4268,MUS,2012,0.767
4269,MEX,2012,0.757
4270,,2012,0.616
4271,,2012,0.684
4272,,2012,0.72
4273,MNE,2012,0.8
4274,,2012,0.635
4275,MOZ,2012,0.41200000000000003
4276,MMR,2012,0.5489999999999999
4277,,2012,0.617
4278,NPL,2012,0.5479999999999999
4279,NLD,2012,0.9209999999999999
4280,NZL,2012,0.905
4281,NIC,2012,0.633
4282,,2012,0.336
4283,NGA,2012,0.512
4284,,2012,0.9420000000000001
4285,,2012,0.804
4286,PAK,2012,0.535
4287,,2012,0.778
4288,,2012,0.687
4289,PAN,2012,0.7709999999999999
4290,GIN,2012,0.53
4291,PRY,2012,0.68
4292,PER,2012,0.7290000000000001
4293,PHL,2012,0.677
4294,,2012,0.836
4295,,2012,0.8290000000000001
4296,,2012,0.8440000000000001
4297,ROU,2012,0.795
4298,RUS,2012,0.7979999999999999
4299,,2012,0.5
4300,KNA,2012,0.7559999999999999
4301,LCA,2012,0.73
4302,VCT,2012,0.718
4303,WSM,2012,0.6970000000000001
4304,,2012,0.551
4305,SAU,2012,0.835
4306,SEN,2012,0.47600000000000003
4307,SRB,2012,0.768
4308,SYC,2012,0.77
4309,SLE,2012,0.40700000000000003
4310,SGP,2012,0.92
4311,SVK,2012,0.8420000000000001
4312,SVN,2012,0.877
4313,SLB,2012,0.529
4314,ZAF,2012,0.664
4315,SDN,2012,0.38799999999999996
4316,ESP,2012,0.873
4317,LKA,2012,0.757
4318,SDN,2012,0.485
4319,SUR,2012,0.711
4320,,2012,0.9079999999999999
4321,CHE,2012,0.935
4322,,2012,0.631
4323,,2012,0.642
4324,,2012,0.506
4325,THA,2012,0.731
4326,,2012,0.74
4327,TLS,2012,0.599
4328,,2012,0.466
4329,TON,2012,0.7170000000000001
4330,TTO,2012,0.774
4331,,2012,0.7190000000000001
4332,TUR,2012,0.76
4333,,2012,0.6859999999999999
4334,UGA,2012,0.49200000000000005
4335,,2012,0.743
4336,,2012,0.846
4337,,2012,0.898
4338,,2012,0.9179999999999999
4339,URY,2012,0.79
4340,,2012,0.6829999999999999
4341,VUT,2012,0.5920000000000001
4342,VEN,2012,0.774
4343,VNM,2012,0.67
4344,YEM,2012,0.505
4345,ZMB,2012,0.569
4346,ZWE,2012,0.505
4347,AFG,2013,0.48700000000000004
4348,ALB,2013,0.7709999999999999
4349,DZA,2013,0.745
4350,,2013,0.85
4351,AGO,2013,0.5539999999999999
4352,ATG,2013,0.768
4353,ARG,2013,0.82
4354,,2013,0.742
4355,AUS,2013,0.9309999999999999
4356,AUT,2013,0.897
4357,,2013,0.752
4358,BHS,2013,0.807
4359,,2013,0.807
4360,BGD,2013,0.575
4361,BRB,2013,0.7959999999999999
4362,,2013,0.804
4363,BEL,2013,0.9079999999999999
4364,BLZ,2013,0.705
4365,BEN,2013,0.5
4366,BTN,2013,0.589
4367,BOL,2013,0.6679999999999999
4368,BIH,2013,0.747
4369,,2013,0.693
4370,BRA,2013,0.748
4371,BRN,2013,0.853
4372,BGR,2013,0.792
4373,BFA,2013,0.401
4374,,2013,0.414
4375,,2013,0.642
4376,KHM,2013,0.56
4377,CMR,2013,0.535
4378,CAN,2013,0.9109999999999999
4379,CAF,2013,0.344
4380,,2013,0.397
4381,,2013,0.828
4382,CHN,2013,0.7290000000000001
4383,COL,2013,0.735
4384,COM,2013,0.499
4385,COG,2013,0.5820000000000001
4386,COG,2013,0.426
4387,CRI,2013,0.7759999999999999
4388,HRV,2013,0.821
4389,CUB,2013,0.765
4390,,2013,0.853
4391,,2013,0.8740000000000001
4392,CIV,2013,0.462
4393,,2013,0.9309999999999999
4394,DJI,2013,0.46299999999999997
4395,DMA,2013,0.721
4396,DOM,2013,0.713
4397,,2013,0.7340000000000001
4398,,2013,0.68
4399,SLV,2013,0.6709999999999999
4400,GIN,2013,0.59
4401,,2013,0.425
4402,,2013,0.862
4403,,2013,0.5720000000000001
4404,,2013,0.43799999999999994
4405,FJI,2013,0.727
4406,,2013,0.912
4407,FRA,2013,0.889
4408,GAB,2013,0.687
4409,GMB,2013,0.45299999999999996
4410,GEO,2013,0.757
4411,DEU,2013,0.9279999999999999
4412,GHA,2013,0.5770000000000001
4413,GRC,2013,0.856
4414,GRD,2013,0.754
4415,GTM,2013,0.616
4416,GIN,2013,0.435
4417,GIN,2013,0.44
4418,GUY,2013,0.645
4419,HTI,2013,0.486
4420,HND,2013,0.6
4421,HKG,2013,0.915
4422,,2013,0.835
4423,,2013,0.92
4424,IND,2013,0.607
4425,IDN,2013,0.6809999999999999
4426,,2013,0.784
4427,,2013,0.6659999999999999
4428,,2013,0.9109999999999999
4429,ISR,2013,0.895
4430,ITA,2013,0.8759999999999999
4431,JAM,2013,0.726
4432,JPN,2013,0.899
4433,,2013,0.727
4434,,2013,0.7879999999999999
4435,KEN,2013,0.5660000000000001
4436,KIR,2013,0.609
4437,,2013,0.893
4438,,2013,0.795
4439,,2013,0.6579999999999999
4440,LAO,2013,0.579
4441,,2013,0.833
4442,LBN,2013,0.7509999999999999
4443,,2013,0.505
4444,LBR,2013,0.429
4445,,2013,0.7070000000000001
4446,,2013,0.912
4447,,2013,0.836
4448,,2013,0.892
4449,MDG,2013,0.509
4450,,2013,0.461
4451,MYS,2013,0.785
4452,MDV,2013,0.696
4453,,2013,0.408
4454,MLT,2013,0.856
4455,MHL,2013,
4456,,2013,0.508
4457,MUS,2013,0.772
4458,MEX,2013,0.7559999999999999
4459,,2013,0.619
4460,,2013,0.693
4461,,2013,0.7290000000000001
4462,MNE,2013,0.8029999999999999
4463,,2013,0.645
4464,MOZ,2013,0.423
4465,MMR,2013,0.5579999999999999
4466,,2013,0.628
4467,NPL,2013,0.5539999999999999
4468,NLD,2013,0.9229999999999999
4469,NZL,2013,0.907
4470,NIC,2013,0.639
4471,,2013,0.34
4472,NGA,2013,0.519
4473,,2013,0.946
4474,,2013,0.812
4475,PAK,2013,0.5379999999999999
4476,,2013,0.78
4477,,2013,0.679
4478,PAN,2013,0.7759999999999999
4479,GIN,2013,0.534
4480,PRY,2013,0.695
4481,PER,2013,0.736
4482,PHL,2013,0.685
4483,,2013,0.85
4484,,2013,0.8370000000000001
4485,,2013,0.8540000000000001
4486,ROU,2013,0.8
4487,RUS,2013,0.804
4488,,2013,0.503
4489,KNA,2013,0.763
4490,LCA,2013,0.733
4491,VCT,2013,0.721
4492,WSM,2013,0.7
4493,,2013,0.56
4494,SAU,2013,0.8440000000000001
4495,SEN,2013,0.48100000000000004
4496,SRB,2013,0.7709999999999999
4497,SYC,2013,0.779
4498,SLE,2013,0.419
4499,SGP,2013,0.9229999999999999
4500,SVK,2013,0.8440000000000001
4501,SVN,2013,0.885
4502,SLB,2013,0.539
4503,ZAF,2013,0.675
4504,SDN,2013,0.392
4505,ESP,2013,0.875
4506,LKA,2013,0.759
4507,SDN,2013,0.475
4508,SUR,2013,0.715
4509,,2013,0.912
4510,CHE,2013,0.938
4511,,2013,0.5720000000000001
4512,,2013,0.6459999999999999
4513,,2013,0.507
4514,THA,2013,0.728
4515,,2013,0.743
4516,TLS,2013,0.614
4517,,2013,0.47200000000000003
4518,TON,2013,0.716
4519,TTO,2013,0.779
4520,,2013,0.723
4521,TUR,2013,0.7709999999999999
4522,,2013,0.6920000000000001
4523,UGA,2013,0.496
4524,,2013,0.745
4525,,2013,0.851
4526,,2013,0.915
4527,,2013,0.9159999999999999
4528,URY,2013,0.797
4529,,2013,0.69
4530,VUT,2013,0.597
4531,VEN,2013,0.7759999999999999
4532,VNM,2013,0.675
4533,YEM,2013,0.507
4534,ZMB,2013,0.574
4535,ZWE,2013,0.516
4536,AFG,2014,0.491
4537,ALB,2014,0.773
4538,DZA,2014,0.747
4539,,2014,0.853
4540,AGO,2014,0.564
4541,ATG,2014,0.77
4542,ARG,2014,0.82
4543,,2014,0.745
4544,AUS,2014,0.9329999999999999
4545,AUT,2014,0.9009999999999999
4546,,2014,0.758
4547,BHS,2014,0.807
4548,,2014,0.81
4549,BGD,2014,0.583
4550,BRB,2014,0.7959999999999999
4551,,2014,0.807
4552,BEL,2014,0.909
4553,BLZ,2014,0.706
4554,BEN,2014,0.505
4555,BTN,2014,0.599
4556,BOL,2014,0.675
4557,BIH,2014,0.754
4558,,2014,0.701
4559,BRA,2014,0.752
4560,BRN,2014,0.853
4561,BGR,2014,0.797
4562,BFA,2014,0.405
4563,,2014,0.42100000000000004
4564,,2014,0.644
4565,KHM,2014,0.5660000000000001
4566,CMR,2014,0.5429999999999999
4567,CAN,2014,0.9179999999999999
4568,CAF,2014,0.349
4569,,2014,0.40299999999999997
4570,,2014,0.833
4571,CHN,2014,0.738
4572,COL,2014,0.738
4573,COM,2014,0.501
4574,COG,2014,0.595
4575,COG,2014,0.436
4576,CRI,2014,0.78
4577,HRV,2014,0.8240000000000001
4578,CUB,2014,0.768
4579,,2014,0.856
4580,,2014,0.879
4581,CIV,2014,0.465
4582,,2014,0.9279999999999999
4583,DJI,2014,0.467
4584,DMA,2014,0.7240000000000001
4585,DOM,2014,0.718
4586,,2014,0.742
4587,,2014,0.6829999999999999
4588,SLV,2014,0.67
4589,GIN,2014,0.59
4590,,2014,0.428
4591,,2014,0.8640000000000001
4592,,2014,0.58
4593,,2014,0.445
4594,FJI,2014,0.73
4595,,2014,0.914
4596,FRA,2014,0.894
4597,GAB,2014,0.693
4598,GMB,2014,0.45399999999999996
4599,GEO,2014,0.765
4600,DEU,2014,0.93
4601,GHA,2014,0.5760000000000001
4602,GRC,2014,0.8640000000000001
4603,GRD,2014,0.7609999999999999
4604,GTM,2014,0.643
4605,GIN,2014,0.44
4606,GIN,2014,0.445
4607,GUY,2014,0.648
4608,HTI,2014,0.49
4609,HND,2014,0.603
4610,HKG,2014,0.9229999999999999
4611,,2014,0.833
4612,,2014,0.925
4613,IND,2014,0.618
4614,IDN,2014,0.6829999999999999
4615,,2014,0.7879999999999999
4616,,2014,0.6659999999999999
4617,,2014,0.9209999999999999
4618,ISR,2014,0.899
4619,ITA,2014,0.8740000000000001
4620,JAM,2014,0.728
4621,JPN,2014,0.903
4622,,2014,0.73
4623,,2014,0.7929999999999999
4624,KEN,2014,0.5720000000000001
4625,KIR,2014,0.616
4626,,2014,0.8959999999999999
4627,,2014,0.799
4628,,2014,0.6629999999999999
4629,LAO,2014,0.586
4630,,2014,0.838
4631,LBN,2014,0.7509999999999999
4632,,2014,0.509
4633,LBR,2014,0.431
4634,,2014,0.695
4635,,2014,0.9109999999999999
4636,,2014,0.851
4637,,2014,0.895
4638,MDG,2014,0.512
4639,,2014,0.46799999999999997
4640,MYS,2014,0.79
4641,MDV,2014,0.705
4642,,2014,0.414
4643,MLT,2014,0.862
4644,MHL,2014,
4645,,2014,0.514
4646,MUS,2014,0.782
4647,MEX,2014,0.7609999999999999
4648,,2014,0.618
4649,,2014,0.696
4650,,2014,0.7340000000000001
4651,MNE,2014,0.805
4652,,2014,0.65
4653,MOZ,2014,0.42700000000000005
4654,MMR,2014,0.564
4655,,2014,0.636
4656,NPL,2014,0.56
4657,NLD,2014,0.924
4658,NZL,2014,0.91
4659,NIC,2014,0.649
4660,,2014,0.345
4661,NGA,2014,0.524
4662,,2014,0.946
4663,,2014,0.815
4664,PAK,2014,0.5479999999999999
4665,,2014,0.7859999999999999
4666,,2014,0.679
4667,PAN,2014,0.7809999999999999
4668,GIN,2014,0.536
4669,PRY,2014,0.698
4670,PER,2014,0.746
4671,PHL,2014,0.6890000000000001
4672,,2014,0.8420000000000001
4673,,2014,0.8390000000000001
4674,,2014,0.853
4675,ROU,2014,0.802
4676,RUS,2014,0.807
4677,,2014,0.509
4678,KNA,2014,0.77
4679,LCA,2014,0.737
4680,VCT,2014,0.72
4681,WSM,2014,0.703
4682,,2014,0.5670000000000001
4683,SAU,2014,0.852
4684,SEN,2014,0.486
4685,SRB,2014,0.775
4686,SYC,2014,0.7859999999999999
4687,SLE,2014,0.423
4688,SGP,2014,0.9279999999999999
4689,SVK,2014,0.845
4690,SVN,2014,0.887
4691,SLB,2014,0.539
4692,ZAF,2014,0.685
4693,SDN,2014,0.397
4694,ESP,2014,0.88
4695,LKA,2014,0.763
4696,SDN,2014,0.49200000000000005
4697,SUR,2014,0.718
4698,,2014,0.92
4699,CHE,2014,0.9390000000000001
4700,,2014,0.55
4701,,2014,0.645
4702,,2014,0.515
4703,THA,2014,0.735
4704,,2014,0.747
4705,TLS,2014,0.61
4706,,2014,0.48100000000000004
4707,TON,2014,0.7170000000000001
4708,TTO,2014,0.779
4709,,2014,0.725
4710,TUR,2014,0.778
4711,,2014,0.6970000000000001
4712,UGA,2014,0.5
4713,,2014,0.748
4714,,2014,0.855
4715,,2014,0.919
4716,,2014,0.9179999999999999
4717,URY,2014,0.8009999999999999
4718,,2014,0.695
4719,VUT,2014,0.598
4720,VEN,2014,0.778
4721,VNM,2014,0.6779999999999999
4722,YEM,2014,0.505
4723,ZMB,2014,0.58
4724,ZWE,2014,0.525
4725,AFG,2015,0.493
4726,ALB,2015,0.7759999999999999
4727,DZA,2015,0.7490000000000001
4728,,2015,0.8540000000000001
4729,AGO,2015,0.5720000000000001
4730,ATG,2015,0.775
4731,ARG,2015,0.8220000000000001
4732,,2015,0.748
4733,AUS,2015,0.9359999999999999
4734,AUT,2015,0.903
4735,,2015,0.758
4736,BHS,2015,0.807
4737,,2015,0.8320000000000001
4738,BGD,2015,0.5920000000000001
4739,BRB,2015,0.797
4740,,2015,0.805
4741,BEL,2015,0.9129999999999999
4742,BLZ,2015,0.7090000000000001
4743,BEN,2015,0.508
4744,BTN,2015,0.603
4745,BOL,2015,0.6809999999999999
4746,BIH,2015,0.755
4747,,2015,0.706
4748,BRA,2015,0.757
4749,BRN,2015,0.852
4750,BGR,2015,0.807
4751,BFA,2015,0.41200000000000003
4752,,2015,0.418
4753,,2015,0.647
4754,KHM,2015,0.5710000000000001
4755,CMR,2015,0.5479999999999999
4756,CAN,2015,0.92
4757,CAF,2015,0.35700000000000004
4758,,2015,0.40700000000000003
4759,,2015,0.84
4760,CHN,2015,0.743
4761,COL,2015,0.742
4762,COM,2015,0.502
4763,COG,2015,0.613
4764,COG,2015,0.444
4765,CRI,2015,0.7879999999999999
4766,HRV,2015,0.8270000000000001
4767,CUB,2015,0.772
4768,,2015,0.86
4769,,2015,0.882
4770,CIV,2015,0.478
4771,,2015,0.9259999999999999
4772,DJI,2015,0.47
4773,DMA,2015,0.721
4774,DOM,2015,0.7290000000000001
4775,,2015,0.743
4776,,2015,0.691
4777,SLV,2015,0.674
4778,GIN,2015,0.593
4779,,2015,0.433
4780,,2015,0.866
4781,,2015,0.584
4782,,2015,0.451
4783,FJI,2015,0.738
4784,,2015,0.915
4785,FRA,2015,0.898
4786,GAB,2015,0.6940000000000001
4787,GMB,2015,0.457
4788,GEO,2015,0.7709999999999999
4789,DEU,2015,0.9329999999999999
4790,GHA,2015,0.585
4791,GRC,2015,0.866
4792,GRD,2015,0.767
4793,GTM,2015,0.645
4794,GIN,2015,0.44299999999999995
4795,GIN,2015,0.449
4796,GUY,2015,0.6509999999999999
4797,HTI,2015,0.493
4798,HND,2015,0.609
4799,HKG,2015,0.927
4800,,2015,0.8340000000000001
4801,,2015,0.927
4802,IND,2015,0.627
4803,IDN,2015,0.6859999999999999
4804,,2015,0.789
4805,,2015,0.6679999999999999
4806,,2015,0.929
4807,ISR,2015,0.9009999999999999
4808,ITA,2015,0.8759999999999999
4809,JAM,2015,0.73
4810,JPN,2015,0.905
4811,,2015,0.733
4812,,2015,0.797
4813,KEN,2015,0.578
4814,KIR,2015,0.621
4815,,2015,0.898
4816,,2015,0.802
4817,,2015,0.6659999999999999
4818,LAO,2015,0.593
4819,,2015,0.841
4820,LBN,2015,0.752
4821,,2015,0.511
4822,LBR,2015,0.43200000000000005
4823,,2015,0.6940000000000001
4824,,2015,0.912
4825,,2015,0.852
4826,,2015,0.899
4827,MDG,2015,0.514
4828,,2015,0.47
4829,MYS,2015,0.795
4830,MDV,2015,0.71
4831,,2015,0.418
4832,MLT,2015,0.871
4833,MHL,2015,
4834,,2015,0.514
4835,MUS,2015,0.782
4836,MEX,2015,0.767
4837,,2015,0.627
4838,,2015,0.693
4839,,2015,0.737
4840,MNE,2015,0.809
4841,,2015,0.655
4842,MOZ,2015,0.43200000000000005
4843,MMR,2015,0.569
4844,,2015,0.642
4845,NPL,2015,0.5660000000000001
4846,NLD,2015,0.9259999999999999
4847,NZL,2015,0.914
4848,NIC,2015,0.652
4849,,2015,0.34700000000000003
4850,NGA,2015,0.527
4851,,2015,0.948
4852,,2015,0.8220000000000001
4853,PAK,2015,0.551
4854,,2015,0.7929999999999999
4855,,2015,0.687
4856,PAN,2015,0.7809999999999999
4857,GIN,2015,0.542
4858,PRY,2015,0.7020000000000001
4859,PER,2015,0.745
4860,PHL,2015,0.693
4861,,2015,0.855
4862,,2015,0.8420000000000001
4863,,2015,0.8540000000000001
4864,ROU,2015,0.805
4865,RUS,2015,0.813
4866,,2015,0.51
4867,KNA,2015,0.773
4868,LCA,2015,0.7440000000000001
4869,VCT,2015,0.72
4870,WSM,2015,0.706
4871,,2015,0.58
4872,SAU,2015,0.8540000000000001
4873,SEN,2015,0.49200000000000005
4874,SRB,2015,0.78
4875,SYC,2015,0.7909999999999999
4876,SLE,2015,0.413
4877,SGP,2015,0.929
4878,SVK,2015,0.851
4879,SVN,2015,0.889
4880,SLB,2015,0.546
4881,ZAF,2015,0.6920000000000001
4882,SDN,2015,0.39899999999999997
4883,ESP,2015,0.885
4884,LKA,2015,0.7659999999999999
4885,SDN,2015,0.49700000000000005
4886,SUR,2015,0.722
4887,,2015,0.929
4888,CHE,2015,0.9420000000000001
4889,,2015,0.5379999999999999
4890,,2015,0.645
4891,,2015,0.528
4892,THA,2015,0.741
4893,,2015,0.754
4894,TLS,2015,0.63
4895,,2015,0.495
4896,TON,2015,0.721
4897,TTO,2015,0.7829999999999999
4898,,2015,0.728
4899,TUR,2015,0.7829999999999999
4900,,2015,0.701
4901,UGA,2015,0.505
4902,,2015,0.743
4903,,2015,0.86
4904,,2015,0.9179999999999999
4905,,2015,0.92
4906,URY,2015,0.8
4907,,2015,0.698
4908,VUT,2015,0.599
4909,VEN,2015,0.775
4910,VNM,2015,0.684
4911,YEM,2015,0.483
4912,ZMB,2015,0.583
4913,ZWE,2015,0.529
4914,AFG,2016,0.494
4915,ALB,2016,0.782
4916,DZA,2016,0.753
4917,,2016,0.856
4918,AGO,2016,0.5770000000000001
4919,ATG,2016,0.778
4920,ARG,2016,0.8220000000000001
4921,,2016,0.7490000000000001
4922,AUS,2016,0.938
4923,AUT,2016,0.9059999999999999
4924,,2016,0.757
4925,BHS,2016,0.8059999999999999
4926,,2016,0.846
4927,BGD,2016,0.597
4928,BRB,2016,0.799
4929,,2016,0.805
4930,BEL,2016,0.915
4931,BLZ,2016,0.7090000000000001
4932,BEN,2016,0.512
4933,BTN,2016,0.609
4934,BOL,2016,0.6890000000000001
4935,BIH,2016,0.7659999999999999
4936,,2016,0.7120000000000001
4937,BRA,2016,0.758
4938,BRN,2016,0.852
4939,BGR,2016,0.81
4940,BFA,2016,0.42
4941,,2016,0.418
4942,,2016,0.652
4943,KHM,2016,0.5760000000000001
4944,CMR,2016,0.5529999999999999
4945,CAN,2016,0.922
4946,CAF,2016,0.36200000000000004
4947,,2016,0.405
4948,,2016,0.8420000000000001
4949,CHN,2016,0.748
4950,COL,2016,0.747
4951,COM,2016,0.502
4952,COG,2016,0.612
4953,COG,2016,0.452
4954,CRI,2016,0.7909999999999999
4955,HRV,2016,0.828
4956,CUB,2016,0.774
4957,,2016,0.867
4958,,2016,0.885
4959,CIV,2016,0.486
4960,,2016,0.9279999999999999
4961,DJI,2016,0.474
4962,DMA,2016,0.718
4963,DOM,2016,0.733
4964,,2016,0.7490000000000001
4965,,2016,0.6940000000000001
4966,SLV,2016,0.679
4967,GIN,2016,0.593
4968,,2016,0.436
4969,,2016,0.868
4970,,2016,0.586
4971,,2016,0.457
4972,FJI,2016,0.738
4973,,2016,0.9179999999999999
4974,FRA,2016,0.899
4975,GAB,2016,0.698
4976,GMB,2016,0.457
4977,GEO,2016,0.7759999999999999
4978,DEU,2016,0.934
4979,GHA,2016,0.588
4980,GRC,2016,0.868
4981,GRD,2016,0.77
4982,GTM,2016,0.649
4983,GIN,2016,0.449
4984,GIN,2016,0.45299999999999996
4985,GUY,2016,0.652
4986,HTI,2016,0.496
4987,HND,2016,0.614
4988,HKG,2016,0.93
4989,,2016,0.835
4990,,2016,0.9329999999999999
4991,IND,2016,0.636
4992,IDN,2016,0.691
4993,,2016,0.7959999999999999
4994,,2016,0.672
4995,,2016,0.934
4996,ISR,2016,0.902
4997,ITA,2016,0.878
4998,JAM,2016,0.732
4999,JPN,2016,0.907
5000,,2016,0.735
5001,,2016,0.797
5002,KEN,2016,0.585
5003,KIR,2016,0.61
5004,,2016,0.9
5005,,2016,0.804
5006,,2016,0.669
5007,LAO,2016,0.598
5008,,2016,0.8440000000000001
5009,LBN,2016,0.753
5010,,2016,0.516
5011,LBR,2016,0.43200000000000005
5012,,2016,0.693
5013,,2016,0.915
5014,,2016,0.855
5015,,2016,0.904
5016,MDG,2016,0.517
5017,,2016,0.474
5018,MYS,2016,0.799
5019,MDV,2016,0.7120000000000001
5020,,2016,0.42100000000000004
5021,MLT,2016,0.875
5022,MHL,2016,
5023,,2016,0.516
5024,MUS,2016,0.7879999999999999
5025,MEX,2016,0.772
5026,,2016,0.627
5027,,2016,0.6970000000000001
5028,,2016,0.743
5029,MNE,2016,0.81
5030,,2016,0.662
5031,MOZ,2016,0.435
5032,MMR,2016,0.574
5033,,2016,0.645
5034,NPL,2016,0.569
5035,NLD,2016,0.9279999999999999
5036,NZL,2016,0.915
5037,NIC,2016,0.657
5038,,2016,0.35100000000000003
5039,NGA,2016,0.53
5040,,2016,0.951
5041,,2016,0.8220000000000001
5042,PAK,2016,0.56
5043,,2016,0.7979999999999999
5044,,2016,0.6890000000000001
5045,PAN,2016,0.785
5046,GIN,2016,0.5429999999999999
5047,PRY,2016,0.7020000000000001
5048,PER,2016,0.748
5049,PHL,2016,0.696
5050,,2016,0.86
5051,,2016,0.845
5052,,2016,0.855
5053,ROU,2016,0.807
5054,RUS,2016,0.815
5055,,2016,0.52
5056,KNA,2016,0.774
5057,LCA,2016,0.745
5058,VCT,2016,0.721
5059,WSM,2016,0.711
5060,,2016,0.584
5061,SAU,2016,0.8540000000000001
5062,SEN,2016,0.499
5063,SRB,2016,0.785
5064,SYC,2016,0.7929999999999999
5065,SLE,2016,0.413
5066,SGP,2016,0.93
5067,SVK,2016,0.853
5068,SVN,2016,0.894
5069,SLB,2016,0.5429999999999999
5070,ZAF,2016,0.696
5071,SDN,2016,0.39399999999999996
5072,ESP,2016,0.889
5073,LKA,2016,0.768
5074,SDN,2016,0.499
5075,SUR,2016,0.7190000000000001
5076,,2016,0.932
5077,CHE,2016,0.943
5078,,2016,0.536
5079,,2016,0.647
5080,,2016,0.5329999999999999
5081,THA,2016,0.748
5082,,2016,0.7559999999999999
5083,TLS,2016,0.631
5084,,2016,0.5
5085,TON,2016,0.7240000000000001
5086,TTO,2016,0.785
5087,,2016,0.732
5088,TUR,2016,0.787
5089,,2016,0.705
5090,UGA,2016,0.508
5091,,2016,0.746
5092,,2016,0.862
5093,,2016,0.92
5094,,2016,0.922
5095,URY,2016,0.802
5096,,2016,0.703
5097,VUT,2016,0.6
5098,VEN,2016,0.7659999999999999
5099,VNM,2016,0.6890000000000001
5100,YEM,2016,0.462
5101,ZMB,2016,0.586
5102,ZWE,2016,0.532
5103,AFG,2017,0.498
5104,ALB,2017,0.785
5105,DZA,2017,0.754
5106,,2017,0.858
5107,AGO,2017,0.581
5108,ATG,2017,0.78
5109,ARG,2017,0.825
5110,,2017,0.755
5111,AUS,2017,0.9390000000000001
5112,AUT,2017,0.9079999999999999
5113,,2017,0.757
5114,BHS,2017,0.807
5115,,2017,0.846
5116,BGD,2017,0.608
5117,BRB,2017,0.8
5118,,2017,0.8079999999999999
5119,BEL,2017,0.9159999999999999
5120,BLZ,2017,0.708
5121,BEN,2017,0.515
5122,BTN,2017,0.612
5123,BOL,2017,0.693
5124,BIH,2017,0.768
5125,,2017,0.7170000000000001
5126,BRA,2017,0.759
5127,BRN,2017,0.853
5128,BGR,2017,0.813
5129,BFA,2017,0.423
5130,,2017,0.41700000000000004
5131,,2017,0.654
5132,KHM,2017,0.5820000000000001
5133,CMR,2017,0.556
5134,CAN,2017,0.9259999999999999
